x,y,vx,vy,I,L,R,J,LJ,RJ
7,1,0,0,-0.52362156,-1.764396,-0.65832174,-0.5431316,-1.2773561,-1.3458356
7,1,0,1,0,0,0,0,0,0.28124914
7,1,0,2,1.6514208,0.33859408,0,1.8547785,4.197017,1.4940004
7,1,1,0,0,0,-0.7408549,0,0,-0.13658972
7,1,1,1,-0.1043705,0,0,0,0,0
7,1,1,2,0,0,0,0,0.52880496,1.0296187
7,1,2,0,-0.20065427,-0.5288167,1.1597431,0.019832602,1.2611262,-0.3896913
7,1,2,1,0,0,0.24863608,0.3853324,0.48438293,0
7,1,2,2,-0.016254667,0.6981489,0.3123279,5.197392,0.51536363,2.793607
7,2,0,0,-0.39659372,-0.4733925,-0.72451544,-0.5529945,-0.750055,-0.72162163
7,2,0,1,-0.07385465,0,0,0,0,0.10918674
7,2,0,2,-0.022302214,0,0.21489263,0.52216905,1.2567966,1.6085112
7,2,1,0,0,-0.20789,0,0,0,-0.2248847
7,2,1,1,0,0,0,0,0,-0.07603085
7,2,1,2,0,0,0,0,0,0
7,2,2,0,-0.5923798,-0.30503786,-1.7650628,-0.6150054,-0.6350683,-0.43355113
7,2,2,1,-0.095497,0,-0.06190454,-0.07617038,-0.12600242,0.0672825
7,2,2,2,0,0,0.50629854,1.2950218,0.697215,0.8956125
7,3,0,0,0,0,0,0,0,0
7,3,0,1,0,0,0,0,0,0
7,3,0,2,0,0,0,0,0,0
7,3,1,0,0,0,0,0,0,0
7,3,1,1,0,0,0,0,0,0
7,3,1,2,0,0,0,0,0,0
7,3,2,0,0,0,0,0,0,0
7,3,2,1,0,0,0,0,0,0
7,3,2,2,0,0,0,0,0,0
7,4,0,0,0,0,0,0,-0.22715211,-0.13095714
7,4,0,1,0,0,0,0,0,0.6007697
7,4,0,2,0,0,0,0.25548705,0,0.65641886
7,4,1,0,0,0,0.9116502,0,0,0
7,4,1,1,0,0.17223488,0.22388387,0,0,0
7,4,1,2,0,0,0,0,0,0
7,4,2,0,0,0,-0.6029934,0,0,0.3151251
7,4,2,1,0,0,0,0,0,0.24325779
7,4,2,2,0,0,0,0,0,1.2034968
7,5,0,0,0,0,0,0,-0.22798441,0
7,5,0,1,0,0,0,0,0.022636238,0
7,5,0,2,0,0,0,0,0.9602552,0
7,5,1,0,0,0,0,0,-0.2123409,-0.63811636
7,5,1,1,0,0,0,0,0,0
7,5,1,2,0,0,0,0.82392883,0,0
7,5,2,0,-1.0637007,0,0,0,-0.20716102,-0.1405042
7,5,2,1,0,0,0,0,0,0
7,5,2,2,0,0,0,1.2145233,0,0.3594856
7,6,0,0,-0.24092984,0,0,0,0,-0.1138716
7,6,0,1,0,0,0,0,0,0
7,6,0,2,0,0,0,0,0,0.23003688
7,6,1,0,0,0,0,0,-0.075951464,-0.4894465
